# GLIDER Experiment Data
# Experiment Name,Untitled Experiment
# Start Time,2025-12-30T12:58:50.698142
# Sample Interval (s),0.1

# Boards
#,Arduino,telemetrix,Connected

# Devices
#,led_1,DigitalOutput,board=Arduino,output=13
#,ana,AnalogInput,board=Arduino,input=14

timestamp,elapsed_ms,led_1:DigitalOutput,ana:AnalogInput
2025-12-30T12:59:21.478,30779.9,0,0
2025-12-30T12:59:21.588,30890.7,0,0
2025-12-30T12:59:21.700,31002.1,0,0
2025-12-30T12:59:21.812,31114.2,0,0
2025-12-30T12:59:21.923,31225.4,0,0
2025-12-30T12:59:22.035,31337.3,0,0
2025-12-30T12:59:22.147,31449.3,0,0
2025-12-30T12:59:22.245,31547.3,0,0
2025-12-30T12:59:22.354,31656.6,0,0
2025-12-30T12:59:22.467,31769.0,0,0
2025-12-30T12:59:22.579,31880.9,0,0
2025-12-30T12:59:22.690,31992.1,0,0
2025-12-30T12:59:22.802,32104.3,0,0
2025-12-30T12:59:22.913,32215.4,0,0
2025-12-30T12:59:23.009,32311.5,0,0
2025-12-30T12:59:23.122,32424.1,0,0
2025-12-30T12:59:23.234,32535.9,0,0
2025-12-30T12:59:23.345,32647.4,0,0
2025-12-30T12:59:23.456,32757.9,0,0
2025-12-30T12:59:23.567,32869.4,0,0
2025-12-30T12:59:23.678,32980.8,0,0
2025-12-30T12:59:23.774,33076.6,0,0
2025-12-30T12:59:23.886,33188.3,0,0
2025-12-30T12:59:23.998,33300.5,0,0
2025-12-30T12:59:24.108,33410.7,0,0
2025-12-30T12:59:24.220,33522.3,0,0
2025-12-30T12:59:24.332,33634.7,0,0
2025-12-30T12:59:24.445,33746.9,0,0
2025-12-30T12:59:24.540,33842.1,0,0
2025-12-30T12:59:24.651,33953.2,0,0
2025-12-30T12:59:24.764,34066.4,0,0
2025-12-30T12:59:24.873,34175.6,0,0
2025-12-30T12:59:24.985,34287.3,0,0
2025-12-30T12:59:25.096,34398.6,0,0
2025-12-30T12:59:25.207,34509.8,0,0
2025-12-30T12:59:25.319,34621.2,0,0
2025-12-30T12:59:25.430,34732.7,0,0
2025-12-30T12:59:25.545,34847.4,0,0
2025-12-30T12:59:25.654,34956.6,0,0
2025-12-30T12:59:25.766,35068.2,0,0
2025-12-30T12:59:25.879,35180.9,0,0
2025-12-30T12:59:25.990,35292.4,0,0
2025-12-30T12:59:26.101,35403.3,0,0
2025-12-30T12:59:26.212,35514.4,0,0
2025-12-30T12:59:26.324,35626.8,0,0
2025-12-30T12:59:26.435,35737.3,0,0
2025-12-30T12:59:26.547,35849.7,0,0
2025-12-30T12:59:26.658,35960.4,0,0
2025-12-30T12:59:26.769,36071.4,0,0
2025-12-30T12:59:26.881,36183.3,0,0
2025-12-30T12:59:26.976,36278.7,0,0
2025-12-30T12:59:27.088,36390.3,0,0
2025-12-30T12:59:27.200,36502.1,0,0
2025-12-30T12:59:27.312,36614.3,0,0
2025-12-30T12:59:27.423,36725.8,0,0
2025-12-30T12:59:27.534,36836.7,0,0
2025-12-30T12:59:27.646,36948.6,0,0
2025-12-30T12:59:27.758,37060.2,0,0
2025-12-30T12:59:27.870,37172.5,0,0
2025-12-30T12:59:27.981,37283.3,0,0
2025-12-30T12:59:28.092,37394.4,0,0
2025-12-30T12:59:28.203,37505.8,0,0
2025-12-30T12:59:28.315,37617.8,0,0
2025-12-30T12:59:28.428,37729.9,0,0
2025-12-30T12:59:28.539,37840.9,0,0
2025-12-30T12:59:28.649,37951.6,0,0
2025-12-30T12:59:28.760,38062.8,0,0
2025-12-30T12:59:28.873,38175.3,0,0
2025-12-30T12:59:28.984,38286.7,0,0
2025-12-30T12:59:29.097,38399.0,0,0
2025-12-30T12:59:29.209,38511.4,0,0
2025-12-30T12:59:29.306,38608.8,0,0
2025-12-30T12:59:29.416,38718.8,0,0
2025-12-30T12:59:29.527,38829.8,0,0
2025-12-30T12:59:29.639,38941.4,0,0
2025-12-30T12:59:29.750,39052.5,0,0
2025-12-30T12:59:29.862,39164.5,0,0
2025-12-30T12:59:29.976,39278.5,0,0
2025-12-30T12:59:30.073,39375.1,0,0
2025-12-30T12:59:30.184,39486.6,0,0
2025-12-30T12:59:30.296,39598.4,0,0
2025-12-30T12:59:30.409,39711.4,0,0
2025-12-30T12:59:30.518,39820.5,0,0
2025-12-30T12:59:30.630,39932.8,0,0
2025-12-30T12:59:30.743,40045.0,0,0
2025-12-30T12:59:30.853,40155.5,0,0
2025-12-30T12:59:30.964,40266.7,0,0
2025-12-30T12:59:31.078,40380.7,0,0
2025-12-30T12:59:31.189,40491.1,0,0
2025-12-30T12:59:31.301,40602.9,0,0
2025-12-30T12:59:31.413,40715.0,0,0
2025-12-30T12:59:31.524,40825.9,0,0
2025-12-30T12:59:31.635,40937.1,0,0
2025-12-30T12:59:31.746,41048.8,0,0
2025-12-30T12:59:31.857,41159.6,0,0
2025-12-30T12:59:31.971,41272.9,0,0
2025-12-30T12:59:32.081,41383.1,0,0
2025-12-30T12:59:32.193,41495.5,0,0
2025-12-30T12:59:32.289,41591.5,0,0
2025-12-30T12:59:32.402,41703.9,0,0
2025-12-30T12:59:32.514,41816.1,0,0
2025-12-30T12:59:32.625,41927.4,0,0
2025-12-30T12:59:32.737,42039.1,0,0
2025-12-30T12:59:32.848,42150.6,0,0
2025-12-30T12:59:32.960,42262.2,0,0
2025-12-30T12:59:33.056,42358.5,0,0
2025-12-30T12:59:33.168,42469.9,0,0
2025-12-30T12:59:33.281,42583.1,0,0
2025-12-30T12:59:33.392,42694.2,0,0
2025-12-30T12:59:33.503,42805.4,0,0
2025-12-30T12:59:33.614,42916.4,0,0
2025-12-30T12:59:33.725,43027.9,0,0
2025-12-30T12:59:33.824,43126.7,0,0
2025-12-30T12:59:33.934,43236.6,0,0
2025-12-30T12:59:34.046,43348.2,0,0
2025-12-30T12:59:34.159,43461.7,0,0
2025-12-30T12:59:34.271,43572.9,0,0
2025-12-30T12:59:34.382,43684.5,0,0
2025-12-30T12:59:34.477,43779.5,0,0
2025-12-30T12:59:34.588,43890.2,0,0
2025-12-30T12:59:34.700,44002.1,0,0
2025-12-30T12:59:34.811,44113.6,0,0
2025-12-30T12:59:34.923,44225.2,0,0
2025-12-30T12:59:35.035,44337.1,0,0
2025-12-30T12:59:35.146,44448.5,0,0
2025-12-30T12:59:35.257,44559.8,0,0
2025-12-30T12:59:35.369,44671.1,0,0
2025-12-30T12:59:35.480,44782.8,0,0
2025-12-30T12:59:35.592,44894.5,0,0
2025-12-30T12:59:35.706,45008.5,0,0
2025-12-30T12:59:35.816,45117.9,0,0
2025-12-30T12:59:35.928,45230.0,0,0
2025-12-30T12:59:36.039,45341.1,0,0
2025-12-30T12:59:36.150,45452.8,0,0
2025-12-30T12:59:36.262,45564.3,0,0
2025-12-30T12:59:36.374,45676.0,0,0
2025-12-30T12:59:36.484,45786.3,0,0
2025-12-30T12:59:36.595,45897.0,0,0
2025-12-30T12:59:36.706,46008.5,0,0
2025-12-30T12:59:36.818,46120.0,0,0
2025-12-30T12:59:36.929,46231.6,0,0
2025-12-30T12:59:37.041,46343.5,0,0
2025-12-30T12:59:37.151,46453.8,0,0
2025-12-30T12:59:37.265,46567.8,0,0
2025-12-30T12:59:37.376,46678.1,0,0
2025-12-30T12:59:37.488,46790.0,0,0
2025-12-30T12:59:37.600,46902.4,0,0
2025-12-30T12:59:37.710,47012.0,0,0
2025-12-30T12:59:37.805,47107.4,0,0
2025-12-30T12:59:37.917,47219.2,0,0
2025-12-30T12:59:38.028,47330.6,0,0
2025-12-30T12:59:38.140,47442.7,0,0
2025-12-30T12:59:38.252,47554.7,0,0
2025-12-30T12:59:38.364,47666.5,0,0
2025-12-30T12:59:38.476,47778.8,0,0
2025-12-30T12:59:38.587,47889.2,0,0
2025-12-30T12:59:38.698,48000.6,0,0
2025-12-30T12:59:38.810,48112.3,0,0
2025-12-30T12:59:38.921,48223.8,0,0
2025-12-30T12:59:39.033,48335.3,0,0
2025-12-30T12:59:39.146,48447.9,0,0
2025-12-30T12:59:39.256,48558.4,0,0
2025-12-30T12:59:39.351,48653.6,0,0
2025-12-30T12:59:39.465,48767.3,0,0
2025-12-30T12:59:39.576,48878.0,0,0
2025-12-30T12:59:39.687,48989.3,0,0
