# GLIDER Experiment Data
# Experiment Name,Untitled Experiment
# Start Time,2025-12-30T12:44:32.080601
# Sample Interval (s),0.1

# Boards
#,Arduino,telemetrix,Connected

# Devices
#,led_1,DigitalOutput,board=Arduino,output=13
#,analog,AnalogInput,board=Arduino,input=14

timestamp,elapsed_ms,led_1:DigitalOutput,analog:AnalogInput
2025-12-30T12:44:39.092,7012.3,0,0
2025-12-30T12:44:39.206,7126.3,0,0
2025-12-30T12:44:39.315,7235.1,0,0
2025-12-30T12:44:39.426,7346.2,0,0
2025-12-30T12:44:39.534,7454.4,0,0
2025-12-30T12:44:39.639,7559.3,0,0
2025-12-30T12:44:39.741,7661.2,0,0
2025-12-30T12:44:39.854,7773.5,0,0
2025-12-30T12:44:39.966,7885.8,0,0
2025-12-30T12:44:40.088,8008.4,0,0
2025-12-30T12:44:40.201,8121.1,0,0
2025-12-30T12:44:40.313,8232.7,0,0
2025-12-30T12:44:40.424,8343.8,0,0
2025-12-30T12:44:40.535,8455.3,0,0
2025-12-30T12:44:40.642,8561.9,0,0
2025-12-30T12:44:40.754,8674.0,0,0
2025-12-30T12:44:40.856,8775.4,0,0
2025-12-30T12:44:40.972,8891.9,0,0
2025-12-30T12:44:41.084,9003.4,0,0
2025-12-30T12:44:41.191,9111.2,0,0
2025-12-30T12:44:41.303,9223.1,0,0
2025-12-30T12:44:41.398,9318.1,0,0
2025-12-30T12:44:41.509,9429.3,0,0
2025-12-30T12:44:41.621,9540.6,0,0
2025-12-30T12:44:41.734,9653.9,0,0
2025-12-30T12:44:41.852,9771.7,0,0
2025-12-30T12:44:41.948,9867.4,0,0
2025-12-30T12:44:42.057,9977.0,0,0
2025-12-30T12:44:42.171,10090.9,0,0
2025-12-30T12:44:42.282,10202.3,0,0
2025-12-30T12:44:42.394,10313.8,0,0
2025-12-30T12:44:42.506,10425.6,0,0
2025-12-30T12:44:42.601,10521.3,0,0
2025-12-30T12:44:42.726,10645.6,0,0
2025-12-30T12:44:42.837,10757.2,0,0
2025-12-30T12:44:42.949,10869.1,0,0
2025-12-30T12:44:43.061,10980.9,0,0
2025-12-30T12:44:43.172,11092.0,0,0
2025-12-30T12:44:43.288,11207.5,0,0
2025-12-30T12:44:43.409,11328.9,0,0
2025-12-30T12:44:43.511,11431.0,0,0
2025-12-30T12:44:43.627,11546.4,0,0
2025-12-30T12:44:43.736,11655.9,0,0
2025-12-30T12:44:43.840,11760.0,0,0
2025-12-30T12:44:43.951,11871.4,0,0
2025-12-30T12:44:44.065,11984.7,0,0
2025-12-30T12:44:44.175,12095.2,0,0
2025-12-30T12:44:44.288,12208.4,0,0
2025-12-30T12:44:44.400,12320.0,0,0
2025-12-30T12:44:44.511,12431.1,0,0
2025-12-30T12:44:44.625,12545.2,0,0
2025-12-30T12:44:44.736,12655.5,0,0
2025-12-30T12:44:44.841,12760.6,0,0
2025-12-30T12:44:44.952,12872.2,0,0
2025-12-30T12:44:45.064,12983.8,0,0
2025-12-30T12:44:45.176,13095.5,0,0
2025-12-30T12:44:45.287,13206.7,0,0
2025-12-30T12:44:45.386,13306.2,0,0
2025-12-30T12:44:45.497,13416.7,0,0
2025-12-30T12:44:45.609,13529.4,0,0
2025-12-30T12:44:45.721,13640.5,0,0
2025-12-30T12:44:45.833,13752.5,0,0
2025-12-30T12:44:45.933,13853.3,0,0
2025-12-30T12:44:46.050,13970.1,0,0
2025-12-30T12:44:46.162,14081.9,0,0
2025-12-30T12:44:46.257,14177.2,0,0
2025-12-30T12:44:46.369,14289.0,0,0
2025-12-30T12:44:46.489,14408.9,0,0
2025-12-30T12:44:46.601,14520.8,0,0
2025-12-30T12:44:46.696,14616.0,0,0
2025-12-30T12:44:46.807,14727.1,0,0
2025-12-30T12:44:46.919,14839.1,0,0
2025-12-30T12:44:47.027,14946.9,0,0
2025-12-30T12:44:47.138,15058.0,0,0
2025-12-30T12:44:47.250,15170.0,0,0
2025-12-30T12:44:47.362,15281.8,0,0
2025-12-30T12:44:47.482,15401.9,0,0
2025-12-30T12:44:47.597,15516.4,0,0
2025-12-30T12:44:47.708,15628.2,0,0
2025-12-30T12:44:47.820,15740.2,0,0
2025-12-30T12:44:47.917,15836.5,0,0
2025-12-30T12:44:48.039,15958.8,0,0
2025-12-30T12:44:48.151,16070.5,0,0
2025-12-30T12:44:48.261,16180.7,0,0
2025-12-30T12:44:48.372,16292.3,0,0
2025-12-30T12:44:48.476,16395.5,0,0
2025-12-30T12:44:48.588,16507.5,0,0
2025-12-30T12:44:48.699,16619.2,0,0
2025-12-30T12:44:48.811,16730.7,0,0
2025-12-30T12:44:48.925,16844.5,0,0
2025-12-30T12:44:49.032,16951.7,0,0
2025-12-30T12:44:49.136,17056.3,0,0
2025-12-30T12:44:49.247,17166.9,0,0
2025-12-30T12:44:49.359,17279.0,0,0
2025-12-30T12:44:49.471,17390.7,0,0
2025-12-30T12:44:49.582,17502.2,0,0
2025-12-30T12:44:49.689,17609.1,0,0
2025-12-30T12:44:49.799,17719.3,0,0
2025-12-30T12:44:49.912,17831.7,0,0
2025-12-30T12:44:50.010,17930.0,0,0
2025-12-30T12:44:50.128,18048.1,0,0
2025-12-30T12:44:50.239,18159.3,0,0
2025-12-30T12:44:50.351,18271.3,0,0
2025-12-30T12:44:50.463,18382.7,0,0
2025-12-30T12:44:50.574,18494.2,0,0
2025-12-30T12:44:50.683,18603.0,0,0
2025-12-30T12:44:50.794,18714.3,0,0
2025-12-30T12:44:50.905,18825.3,0,0
2025-12-30T12:44:51.010,18930.1,0,0
2025-12-30T12:44:51.129,19048.7,0,0
2025-12-30T12:44:51.236,19156.3,0,0
2025-12-30T12:44:51.347,19267.4,0,0
2025-12-30T12:44:51.459,19379.1,0,0
2025-12-30T12:44:51.555,19474.6,0,0
2025-12-30T12:44:51.669,19589.2,0,0
2025-12-30T12:44:51.777,19696.4,0,0
2025-12-30T12:44:51.891,19810.4,0,0
2025-12-30T12:44:52.000,19919.5,0,0
2025-12-30T12:44:52.111,20031.0,0,0
2025-12-30T12:44:52.225,20144.8,0,0
2025-12-30T12:44:52.326,20245.6,0,0
2025-12-30T12:44:52.440,20359.4,0,0
2025-12-30T12:44:52.549,20468.8,0,0
2025-12-30T12:44:52.660,20580.3,0,0
2025-12-30T12:44:52.767,20686.9,0,0
2025-12-30T12:44:52.879,20798.6,0,0
2025-12-30T12:44:52.990,20910.1,0,0
2025-12-30T12:44:53.086,21006.1,0,0
2025-12-30T12:44:53.197,21117.3,0,0
2025-12-30T12:44:53.304,21223.9,0,0
2025-12-30T12:44:53.419,21338.8,0,0
2025-12-30T12:44:53.529,21449.1,0,0
2025-12-30T12:44:53.641,21560.6,0,0
2025-12-30T12:44:53.752,21671.8,0,0
2025-12-30T12:44:53.859,21778.6,0,0
2025-12-30T12:44:53.970,21889.8,0,0
2025-12-30T12:44:54.082,22001.6,0,0
2025-12-30T12:44:54.193,22113.2,0,0
2025-12-30T12:44:54.289,22208.4,0,0
2025-12-30T12:44:54.411,22330.5,0,0
2025-12-30T12:44:54.521,22440.8,0,0
2025-12-30T12:44:54.633,22553.1,0,0
2025-12-30T12:44:54.745,22664.6,0,0
2025-12-30T12:44:54.857,22777.1,0,0
2025-12-30T12:44:54.961,22881.2,0,0
2025-12-30T12:44:55.073,22992.6,0,0
2025-12-30T12:44:55.187,23107.0,0,0
2025-12-30T12:44:55.296,23215.4,0,0
2025-12-30T12:44:55.407,23327.4,0,0
2025-12-30T12:44:55.523,23442.8,0,0
2025-12-30T12:44:55.619,23538.5,0,0
2025-12-30T12:44:55.730,23650.0,0,0
2025-12-30T12:44:55.842,23761.7,0,0
2025-12-30T12:44:55.949,23869.4,0,0
2025-12-30T12:44:56.074,23993.8,0,0
2025-12-30T12:44:56.188,24107.6,0,0
2025-12-30T12:44:56.297,24217.1,0,0
2025-12-30T12:44:56.408,24328.3,0,0
2025-12-30T12:44:56.514,24433.6,0,0
2025-12-30T12:44:56.626,24545.4,0,0
2025-12-30T12:44:56.736,24656.3,0,0
2025-12-30T12:44:56.848,24767.5,0,0
2025-12-30T12:44:56.959,24879.1,0,0
2025-12-30T12:44:57.067,24987.2,0,0
2025-12-30T12:44:57.178,25098.2,0,0
2025-12-30T12:44:57.275,25194.5,0,0
2025-12-30T12:44:57.388,25308.1,0,0
2025-12-30T12:44:57.500,25419.6,0,0
2025-12-30T12:44:57.606,25525.8,0,0
2025-12-30T12:44:57.718,25638.0,0,0
2025-12-30T12:44:57.829,25749.0,0,0
2025-12-30T12:44:57.941,25860.5,0,0
2025-12-30T12:44:58.053,25972.7,0,0
2025-12-30T12:44:58.159,26079.3,0,0
2025-12-30T12:44:58.271,26190.7,0,0
2025-12-30T12:44:58.367,26286.9,0,0
2025-12-30T12:44:58.479,26398.7,0,0
2025-12-30T12:44:58.597,26516.8,0,0
2025-12-30T12:44:58.711,26630.6,0,0
2025-12-30T12:44:58.819,26739.0,0,0
2025-12-30T12:44:58.914,26834.3,0,0
2025-12-30T12:44:59.027,26946.4,0,0
2025-12-30T12:44:59.146,27065.5,0,0
2025-12-30T12:44:59.258,27177.6,0,0
2025-12-30T12:44:59.369,27289.0,0,0
2025-12-30T12:44:59.481,27400.9,0,0
2025-12-30T12:44:59.592,27512.4,0,0
2025-12-30T12:44:59.702,27622.3,0,0
2025-12-30T12:44:59.811,27730.7,0,0
2025-12-30T12:44:59.922,27842.1,0,0
2025-12-30T12:45:00.034,27953.8,0,0
2025-12-30T12:45:00.145,28065.0,0,0
2025-12-30T12:45:00.248,28167.9,0,0
2025-12-30T12:45:00.360,28279.6,0,0
2025-12-30T12:45:00.471,28391.0,0,0
2025-12-30T12:45:00.575,28494.7,0,0
2025-12-30T12:45:00.693,28612.4,0,0
2025-12-30T12:45:00.798,28717.5,0,0
2025-12-30T12:45:00.900,28820.0,0,0
2025-12-30T12:45:01.011,28931.1,0,0
2025-12-30T12:45:01.124,29043.9,0,0
2025-12-30T12:45:01.227,29146.8,0,0
2025-12-30T12:45:01.336,29255.7,0,0
2025-12-30T12:45:01.447,29367.3,0,0
2025-12-30T12:45:01.554,29474.1,0,0
2025-12-30T12:45:01.682,29601.4,0,0
2025-12-30T12:45:01.791,29710.8,0,0
2025-12-30T12:45:01.899,29818.6,0,0
2025-12-30T12:45:02.008,29928.3,0,0
2025-12-30T12:45:02.118,30037.8,0,0
2025-12-30T12:45:02.229,30149.1,0,0
2025-12-30T12:45:02.343,30262.5,0,0
2025-12-30T12:45:02.446,30365.5,0,0
2025-12-30T12:45:02.560,30479.7,0,0
2025-12-30T12:45:02.665,30585.0,0,0
2025-12-30T12:45:02.776,30695.8,0,0
2025-12-30T12:45:02.893,30813.1,0,0
2025-12-30T12:45:02.998,30918.3,0,0
2025-12-30T12:45:03.106,31025.5,0,0
2025-12-30T12:45:03.217,31136.8,0,0
2025-12-30T12:45:03.320,31239.7,0,0
2025-12-30T12:45:03.433,31353.2,0,0
2025-12-30T12:45:03.549,31468.4,0,0
2025-12-30T12:45:03.652,31571.4,0,0
2025-12-30T12:45:03.760,31680.1,0,0
2025-12-30T12:45:03.870,31789.7,0,0
2025-12-30T12:45:03.982,31901.8,0,0
2025-12-30T12:45:04.094,32014.2,0,0
2025-12-30T12:45:04.196,32116.4,0,0
2025-12-30T12:45:04.306,32225.8,0,0
2025-12-30T12:45:04.421,32340.7,0,0
2025-12-30T12:45:04.524,32443.6,0,0
2025-12-30T12:45:04.639,32559.2,0,0
2025-12-30T12:45:04.749,32668.8,0,0
2025-12-30T12:45:04.857,32777.2,0,0
2025-12-30T12:45:04.961,32880.8,0,0
2025-12-30T12:45:05.076,32995.5,0,0
2025-12-30T12:45:05.188,33107.8,0,0
2025-12-30T12:45:05.295,33214.5,0,0
2025-12-30T12:45:05.404,33324.1,0,0
2025-12-30T12:45:05.510,33429.9,0,0
2025-12-30T12:45:05.621,33541.0,0,0
2025-12-30T12:45:05.730,33650.1,0,0
2025-12-30T12:45:05.845,33765.3,0,0
2025-12-30T12:45:05.948,33868.0,0,0
2025-12-30T12:45:06.064,33983.6,0,0
2025-12-30T12:45:06.167,34086.7,0,0
2025-12-30T12:45:06.277,34196.5,0,0
2025-12-30T12:45:06.384,34303.7,0,0
2025-12-30T12:45:06.496,34415.9,0,0
2025-12-30T12:45:06.606,34525.6,0,0
2025-12-30T12:45:06.712,34632.3,0,0
2025-12-30T12:45:06.821,34741.0,0,0
2025-12-30T12:45:06.936,34855.9,0,0
2025-12-30T12:45:07.039,34958.7,0,0
2025-12-30T12:45:07.149,35068.4,0,0
2025-12-30T12:45:07.258,35178.2,0,0
2025-12-30T12:45:07.373,35292.4,0,0
2025-12-30T12:45:07.476,35396.2,0,0
2025-12-30T12:45:07.597,35517.0,0,0
2025-12-30T12:45:07.707,35627.3,0,0
2025-12-30T12:45:07.818,35737.5,0,0
2025-12-30T12:45:07.913,35833.0,0,0
2025-12-30T12:45:08.027,35947.1,0,0
2025-12-30T12:45:08.132,36052.0,0,0
2025-12-30T12:45:08.245,36165.1,0,0
2025-12-30T12:45:08.355,36275.0,0,0
2025-12-30T12:45:08.469,36389.3,0,0
2025-12-30T12:45:08.574,36493.5,0,0
2025-12-30T12:45:08.688,36608.2,0,0
2025-12-30T12:45:08.798,36717.5,0,0
2025-12-30T12:45:08.909,36829.3,0,0
2025-12-30T12:45:09.015,36935.2,0,0
2025-12-30T12:45:09.124,37043.6,0,0
2025-12-30T12:45:09.227,37147.1,0,0
2025-12-30T12:45:09.336,37256.3,0,0
2025-12-30T12:45:09.446,37365.5,0,0
2025-12-30T12:45:09.561,37480.5,0,0
2025-12-30T12:45:09.664,37583.9,0,0
2025-12-30T12:45:09.775,37695.1,0,0
2025-12-30T12:45:09.888,37807.9,0,0
2025-12-30T12:45:09.997,37917.2,0,0
2025-12-30T12:45:10.106,38025.9,0,0
2025-12-30T12:45:10.219,38139.2,0,0
2025-12-30T12:45:10.329,38249.0,0,0
2025-12-30T12:45:10.432,38351.8,0,0
2025-12-30T12:45:10.539,38458.4,0,0
2025-12-30T12:45:10.650,38569.6,0,0
2025-12-30T12:45:10.769,38688.4,0,0
2025-12-30T12:45:10.872,38791.8,0,0
2025-12-30T12:45:10.976,38895.8,0,0
2025-12-30T12:45:11.095,39014.4,0,0
2025-12-30T12:45:11.203,39122.7,0,0
2025-12-30T12:45:11.309,39229.0,0,0
2025-12-30T12:45:11.417,39337.2,0,0
2025-12-30T12:45:11.528,39448.1,0,0
2025-12-30T12:45:11.639,39559.2,0,0
2025-12-30T12:45:11.742,39661.8,0,0
2025-12-30T12:45:11.857,39776.9,0,0
2025-12-30T12:45:11.967,39887.0,0,0
2025-12-30T12:45:12.069,39989.3,0,0
2025-12-30T12:45:12.185,40105.2,0,0
2025-12-30T12:45:12.294,40213.7,0,0
2025-12-30T12:45:12.402,40322.4,0,0
2025-12-30T12:45:12.512,40432.2,0,0
2025-12-30T12:45:12.621,40540.4,0,0
2025-12-30T12:45:12.730,40650.1,0,0
2025-12-30T12:45:12.839,40759.3,0,0
2025-12-30T12:45:12.949,40868.5,0,0
2025-12-30T12:45:13.059,40978.8,0,0
2025-12-30T12:45:13.164,41083.8,0,0
2025-12-30T12:45:13.279,41198.7,0,0
2025-12-30T12:45:13.383,41302.8,0,0
2025-12-30T12:45:13.494,41413.6,0,0
2025-12-30T12:45:13.604,41523.8,0,0
2025-12-30T12:45:13.719,41638.6,0,0
2025-12-30T12:45:13.828,41748.0,0,0
2025-12-30T12:45:13.946,41865.7,0,0
2025-12-30T12:45:14.057,41976.7,0,0
2025-12-30T12:45:14.164,42083.8,0,0
2025-12-30T12:45:14.275,42195.2,0,0
2025-12-30T12:45:14.391,42311.1,0,0
2025-12-30T12:45:14.493,42412.8,0,0
2025-12-30T12:45:14.603,42523.3,0,0
2025-12-30T12:45:14.711,42630.7,0,0
2025-12-30T12:45:14.821,42740.7,0,0
2025-12-30T12:45:14.933,42852.7,0,0
2025-12-30T12:45:15.050,42969.7,0,0
2025-12-30T12:45:15.162,43081.4,0,0
2025-12-30T12:45:15.264,43183.8,0,0
2025-12-30T12:45:15.367,43286.6,0,0
2025-12-30T12:45:15.493,43413.3,0,0
2025-12-30T12:45:15.604,43523.5,0,0
2025-12-30T12:45:15.718,43638.1,0,0
2025-12-30T12:45:15.821,43741.0,0,0
2025-12-30T12:45:15.930,43850.1,0,0
2025-12-30T12:45:16.040,43959.7,0,0
2025-12-30T12:45:16.149,44068.9,0,0
2025-12-30T12:45:16.257,44177.1,0,0
2025-12-30T12:45:16.367,44286.8,0,0
2025-12-30T12:45:16.476,44395.4,0,0
2025-12-30T12:45:16.592,44511.9,0,0
2025-12-30T12:45:16.700,44620.1,0,0
2025-12-30T12:45:16.813,44733.3,0,0

# End Time,2025-12-30T12:45:16.898072
# Duration (s),44.82
