# GLIDER Experiment Data
# Experiment Name,Untitled Experiment
# Start Time,2025-12-30T12:35:48.438260
# Sample Interval (s),0.1

# Boards
#,Arduino,telemetrix,Connected

# Devices
#,led_1,DigitalOutput,board=Arduino,output=13
#,1,AnalogInput,board=Arduino,input=0

timestamp,elapsed_ms,led_1:DigitalOutput,1:AnalogInput
2025-12-30T12:35:57.660,9222.0,0,0
2025-12-30T12:35:57.771,9333.5,0,0
2025-12-30T12:35:57.884,9445.8,0,0
2025-12-30T12:35:57.995,9557.0,0,0
2025-12-30T12:35:58.106,9668.0,0,0
2025-12-30T12:35:58.218,9780.3,0,0
2025-12-30T12:35:58.329,9891.4,0,0
2025-12-30T12:35:58.440,10002.6,0,0
2025-12-30T12:35:58.552,10114.1,0,0
2025-12-30T12:35:58.664,10226.3,0,0
2025-12-30T12:35:58.777,10338.8,0,0
2025-12-30T12:35:58.886,10448.4,0,0
2025-12-30T12:35:58.998,10560.0,0,0
2025-12-30T12:35:59.109,10671.2,0,0
2025-12-30T12:35:59.220,10782.7,0,0
2025-12-30T12:35:59.332,10894.5,0,0
2025-12-30T12:35:59.443,11005.3,0,0
2025-12-30T12:35:59.539,11101.3,0,0
2025-12-30T12:35:59.651,11213.7,0,0
2025-12-30T12:35:59.763,11325.0,0,0
2025-12-30T12:35:59.874,11436.3,0,0
2025-12-30T12:35:59.986,11548.1,0,0
2025-12-30T12:36:00.097,11659.5,0,0
2025-12-30T12:36:00.210,11772.3,0,0
2025-12-30T12:36:00.321,11882.8,0,0
2025-12-30T12:36:00.433,11995.0,0,0
2025-12-30T12:36:00.544,12106.3,0,0
2025-12-30T12:36:00.657,12219.5,0,0
2025-12-30T12:36:00.768,12329.9,0,0
2025-12-30T12:36:00.880,12442.5,0,0
2025-12-30T12:36:00.991,12553.6,0,0
2025-12-30T12:36:01.086,12648.5,0,0
2025-12-30T12:36:01.199,12761.5,0,0
2025-12-30T12:36:01.310,12871.9,0,0
2025-12-30T12:36:01.421,12982.8,0,0
2025-12-30T12:36:01.532,13094.3,0,0
2025-12-30T12:36:01.643,13205.5,0,0
2025-12-30T12:36:01.754,13316.6,0,0
2025-12-30T12:36:01.866,13428.4,0,0
2025-12-30T12:36:01.962,13524.1,0,0
2025-12-30T12:36:02.073,13635.7,0,0
2025-12-30T12:36:02.185,13747.2,0,0
2025-12-30T12:36:02.296,13858.7,0,0
2025-12-30T12:36:02.409,13970.8,0,0
2025-12-30T12:36:02.521,14083.7,0,0
2025-12-30T12:36:02.632,14194.4,0,0
2025-12-30T12:36:02.744,14305.8,0,0
2025-12-30T12:36:02.855,14416.9,0,0
2025-12-30T12:36:02.966,14528.4,0,0
2025-12-30T12:36:03.078,14639.8,0,0
2025-12-30T12:36:03.190,14751.8,0,0
2025-12-30T12:36:03.300,14862.5,0,0
2025-12-30T12:36:03.412,14974.4,0,0
2025-12-30T12:36:03.523,15085.6,0,0
2025-12-30T12:36:03.636,15198.4,0,0
2025-12-30T12:36:03.748,15310.0,0,0
2025-12-30T12:36:03.860,15422.1,0,0
2025-12-30T12:36:03.971,15533.1,0,0
2025-12-30T12:36:04.082,15644.6,0,0
2025-12-30T12:36:04.193,15755.4,0,0
2025-12-30T12:36:04.289,15850.8,0,0
2025-12-30T12:36:04.401,15963.7,0,0
2025-12-30T12:36:04.512,16074.5,0,0
2025-12-30T12:36:04.624,16186.3,0,0
2025-12-30T12:36:04.735,16297.3,0,0
2025-12-30T12:36:04.847,16409.0,0,0
2025-12-30T12:36:04.959,16521.7,0,0
2025-12-30T12:36:05.069,16631.1,0,0
2025-12-30T12:36:05.165,16726.8,0,0
2025-12-30T12:36:05.277,16839.2,0,0
2025-12-30T12:36:05.389,16951.5,0,0
2025-12-30T12:36:05.501,17063.4,0,0
2025-12-30T12:36:05.612,17174.5,0,0
2025-12-30T12:36:05.723,17285.4,0,0
2025-12-30T12:36:05.835,17397.7,0,0
2025-12-30T12:36:05.949,17511.3,0,0
2025-12-30T12:36:06.061,17623.0,0,0
2025-12-30T12:36:06.172,17734.7,0,0
2025-12-30T12:36:06.283,17845.4,0,0
2025-12-30T12:36:06.396,17958.1,0,0
2025-12-30T12:36:06.506,18068.1,0,0
2025-12-30T12:36:06.601,18163.4,0,0
2025-12-30T12:36:06.711,18273.3,0,0
2025-12-30T12:36:06.823,18385.3,0,0
2025-12-30T12:36:06.935,18496.9,0,0
2025-12-30T12:36:07.047,18609.0,0,0
2025-12-30T12:36:07.159,18721.0,0,0
2025-12-30T12:36:07.270,18832.1,0,0
2025-12-30T12:36:07.381,18943.6,0,0
2025-12-30T12:36:07.477,19039.1,0,0
2025-12-30T12:36:07.588,19150.3,0,0
2025-12-30T12:36:07.703,19264.9,0,0
2025-12-30T12:36:07.811,19373.0,0,0
2025-12-30T12:36:07.923,19484.9,0,0
2025-12-30T12:36:08.035,19597.2,0,0
2025-12-30T12:36:08.148,19710.1,0,0
2025-12-30T12:36:08.242,19804.6,0,0
2025-12-30T12:36:08.354,19916.5,0,0
2025-12-30T12:36:08.469,20031.6,0,0
2025-12-30T12:36:08.577,20139.5,0,0
2025-12-30T12:36:08.689,20251.4,0,0
2025-12-30T12:36:08.800,20361.9,0,0
2025-12-30T12:36:08.911,20472.8,0,0
2025-12-30T12:36:09.022,20584.2,0,0
2025-12-30T12:36:09.117,20679.6,0,0
2025-12-30T12:36:09.228,20790.6,0,0
2025-12-30T12:36:09.340,20902.4,0,0
2025-12-30T12:36:09.452,21014.0,0,0
2025-12-30T12:36:09.564,21125.8,0,0
2025-12-30T12:36:09.675,21237.1,0,0
2025-12-30T12:36:09.786,21348.6,0,0
2025-12-30T12:36:09.898,21460.2,0,0
2025-12-30T12:36:10.009,21571.1,0,0
2025-12-30T12:36:10.120,21682.7,0,0
2025-12-30T12:36:10.233,21795.4,0,0
2025-12-30T12:36:10.345,21907.4,0,0
2025-12-30T12:36:10.457,22018.8,0,0
2025-12-30T12:36:10.567,22129.4,0,0
2025-12-30T12:36:10.678,22240.7,0,0
2025-12-30T12:36:10.774,22336.0,0,0
2025-12-30T12:36:10.886,22448.0,0,0
2025-12-30T12:36:10.999,22561.7,0,0
2025-12-30T12:36:11.109,22671.4,0,0
2025-12-30T12:36:11.220,22782.3,0,0
2025-12-30T12:36:11.332,22893.7,0,0
2025-12-30T12:36:11.442,23004.6,0,0
2025-12-30T12:36:11.553,23115.5,0,0
2025-12-30T12:36:11.664,23226.3,0,0
2025-12-30T12:36:11.776,23337.9,0,0
2025-12-30T12:36:11.886,23448.4,0,0
2025-12-30T12:36:11.999,23561.6,0,0
2025-12-30T12:36:12.109,23671.0,0,0
2025-12-30T12:36:12.222,23783.8,0,0
2025-12-30T12:36:12.332,23894.2,0,0
2025-12-30T12:36:12.443,24005.4,0,0
2025-12-30T12:36:12.554,24115.9,0,0
2025-12-30T12:36:12.649,24211.4,0,0
2025-12-30T12:36:12.761,24322.9,0,0
2025-12-30T12:36:12.872,24434.2,0,0
2025-12-30T12:36:12.984,24546.3,0,0
2025-12-30T12:36:13.098,24660.2,0,0
2025-12-30T12:36:13.208,24770.0,0,0
2025-12-30T12:36:13.317,24879.0,0,0
2025-12-30T12:36:13.415,24977.5,0,0
2025-12-30T12:36:13.527,25089.0,0,0
2025-12-30T12:36:13.638,25200.4,0,0
2025-12-30T12:36:13.750,25312.5,0,0
2025-12-30T12:36:13.861,25423.2,0,0
2025-12-30T12:36:13.972,25534.6,0,0
2025-12-30T12:36:14.085,25646.9,0,0
2025-12-30T12:36:14.179,25741.3,0,0
2025-12-30T12:36:14.291,25852.8,0,0
2025-12-30T12:36:14.403,25965.2,0,0
2025-12-30T12:36:14.514,26076.4,0,0
2025-12-30T12:36:14.627,26189.5,0,0
2025-12-30T12:36:14.737,26299.3,0,0
2025-12-30T12:36:14.847,26409.7,0,0
2025-12-30T12:36:14.960,26522.2,0,0
2025-12-30T12:36:15.055,26616.8,0,0
2025-12-30T12:36:15.166,26728.1,0,0
2025-12-30T12:36:15.277,26839.3,0,0
2025-12-30T12:36:15.388,26950.3,0,0
2025-12-30T12:36:15.499,27061.6,0,0
2025-12-30T12:36:15.612,27174.3,0,0
2025-12-30T12:36:15.723,27285.5,0,0
2025-12-30T12:36:15.834,27396.6,0,0
2025-12-30T12:36:15.946,27508.0,0,0
2025-12-30T12:36:16.057,27619.1,0,0
2025-12-30T12:36:16.168,27730.7,0,0
2025-12-30T12:36:16.280,27842.6,0,0
2025-12-30T12:36:16.390,27952.0,0,0
2025-12-30T12:36:16.500,28062.7,0,0
2025-12-30T12:36:16.612,28173.8,0,0
2025-12-30T12:36:16.724,28285.9,0,0
2025-12-30T12:36:16.835,28397.2,0,0
2025-12-30T12:36:16.929,28491.7,0,0
2025-12-30T12:36:17.041,28603.3,0,0
2025-12-30T12:36:17.153,28715.0,0,0
2025-12-30T12:36:17.265,28827.4,0,0
2025-12-30T12:36:17.376,28937.9,0,0
2025-12-30T12:36:17.488,29050.3,0,0
2025-12-30T12:36:17.599,29161.2,0,0
2025-12-30T12:36:17.711,29273.2,0,0
2025-12-30T12:36:17.822,29384.3,0,0
2025-12-30T12:36:17.934,29496.5,0,0
2025-12-30T12:36:18.047,29609.1,0,0
2025-12-30T12:36:18.158,29720.4,0,0
2025-12-30T12:36:18.267,29829.4,0,0
2025-12-30T12:36:18.378,29940.1,0,0
2025-12-30T12:36:18.489,30051.4,0,0
2025-12-30T12:36:18.600,30162.2,0,0
2025-12-30T12:36:18.711,30273.5,0,0
2025-12-30T12:36:18.822,30384.3,0,0
2025-12-30T12:36:18.933,30495.6,0,0
2025-12-30T12:36:19.047,30608.8,0,0
2025-12-30T12:36:19.155,30717.4,0,0
2025-12-30T12:36:19.265,30827.7,0,0
2025-12-30T12:36:19.378,30939.7,0,0
2025-12-30T12:36:19.489,31051.4,0,0
2025-12-30T12:36:19.600,31162.2,0,0
2025-12-30T12:36:19.713,31274.9,0,0
2025-12-30T12:36:19.826,31388.2,0,0
2025-12-30T12:36:19.934,31496.0,0,0
2025-12-30T12:36:20.045,31607.3,0,0
2025-12-30T12:36:20.148,31710.2,0,0
2025-12-30T12:36:20.262,31824.7,0,0
2025-12-30T12:36:20.366,31928.4,0,0
2025-12-30T12:36:20.476,32038.3,0,0
2025-12-30T12:36:20.606,32168.0,0,0
2025-12-30T12:36:20.717,32279.0,0,0
2025-12-30T12:36:20.821,32383.6,0,0
2025-12-30T12:36:20.929,32491.4,0,0
2025-12-30T12:36:21.045,32606.8,0,0
2025-12-30T12:36:21.161,32723.2,0,0
2025-12-30T12:36:21.271,32833.7,0,0
2025-12-30T12:36:21.384,32945.8,0,0
2025-12-30T12:36:21.507,33069.1,0,0
2025-12-30T12:36:21.636,33198.5,0,0
2025-12-30T12:36:21.753,33315.5,0,0
2025-12-30T12:36:21.855,33416.8,0,0
2025-12-30T12:36:21.969,33531.1,0,0
2025-12-30T12:36:22.075,33637.3,0,0
2025-12-30T12:36:22.194,33755.9,0,0
2025-12-30T12:36:22.289,33850.9,0,0
2025-12-30T12:36:22.404,33965.9,0,0
2025-12-30T12:36:22.508,34070.1,0,0
2025-12-30T12:36:22.619,34180.8,0,0
2025-12-30T12:36:22.741,34302.8,0,0
2025-12-30T12:36:22.850,34412.6,0,0
2025-12-30T12:36:22.950,34512.7,0,0
2025-12-30T12:36:23.056,34618.0,0,0
2025-12-30T12:36:23.182,34744.1,0,0
2025-12-30T12:36:23.302,34863.7,0,0
2025-12-30T12:36:23.418,34980.2,0,0
2025-12-30T12:36:23.537,35098.9,0,0
2025-12-30T12:36:23.646,35208.5,0,0
2025-12-30T12:36:23.758,35320.7,0,0
2025-12-30T12:36:23.872,35434.1,0,0
2025-12-30T12:36:23.983,35544.9,0,0
2025-12-30T12:36:24.100,35661.8,0,0
2025-12-30T12:36:24.196,35758.0,0,0
2025-12-30T12:36:24.315,35877.3,0,0
2025-12-30T12:36:24.423,35985.6,0,0
2025-12-30T12:36:24.534,36095.7,0,0
2025-12-30T12:36:24.639,36200.9,0,0
2025-12-30T12:36:24.748,36310.0,0,0
2025-12-30T12:36:24.879,36440.9,0,0
2025-12-30T12:36:24.978,36539.8,0,0
2025-12-30T12:36:25.094,36656.0,0,0
2025-12-30T12:36:25.201,36763.1,0,0
2025-12-30T12:36:25.311,36873.1,0,0
2025-12-30T12:36:25.421,36983.4,0,0
2025-12-30T12:36:25.539,37101.5,0,0
2025-12-30T12:36:25.656,37218.5,0,0
2025-12-30T12:36:25.765,37327.6,0,0
2025-12-30T12:36:25.869,37430.7,0,0
2025-12-30T12:36:25.983,37545.3,0,0
2025-12-30T12:36:26.089,37651.0,0,0
2025-12-30T12:36:26.194,37756.5,0,0
2025-12-30T12:36:26.311,37873.3,0,0
2025-12-30T12:36:26.419,37980.9,0,0
2025-12-30T12:36:26.529,38091.3,0,0
2025-12-30T12:36:26.632,38194.6,0,0
2025-12-30T12:36:26.749,38311.4,0,0
2025-12-30T12:36:26.850,38412.5,0,0
2025-12-30T12:36:26.960,38522.5,0,0
2025-12-30T12:36:27.076,38637.8,0,0
2025-12-30T12:36:27.181,38743.7,0,0
2025-12-30T12:36:27.293,38855.7,0,0
2025-12-30T12:36:27.402,38964.4,0,0
2025-12-30T12:36:27.511,39073.0,0,0
2025-12-30T12:36:27.624,39186.1,0,0
2025-12-30T12:36:27.729,39291.2,0,0
2025-12-30T12:36:27.847,39409.6,0,0
2025-12-30T12:36:27.957,39518.8,0,0
2025-12-30T12:36:28.059,39621.4,0,0
2025-12-30T12:36:28.166,39728.1,0,0
2025-12-30T12:36:28.281,39843.0,0,0
2025-12-30T12:36:28.385,39947.4,0,0
2025-12-30T12:36:28.510,40071.8,0,0
2025-12-30T12:36:28.627,40189.0,0,0
2025-12-30T12:36:28.741,40303.6,0,0
2025-12-30T12:36:28.851,40413.0,0,0
2025-12-30T12:36:28.966,40528.5,0,0
2025-12-30T12:36:29.075,40637.3,0,0
2025-12-30T12:36:29.192,40754.1,0,0
2025-12-30T12:36:29.295,40856.9,0,0
2025-12-30T12:36:29.403,40965.4,0,0
2025-12-30T12:36:29.513,41075.4,0,0
2025-12-30T12:36:29.626,41188.3,0,0
2025-12-30T12:36:29.730,41291.9,0,0
2025-12-30T12:36:29.848,41410.0,0,0
2025-12-30T12:36:29.950,41512.1,0,0
2025-12-30T12:36:30.062,41624.2,0,0
2025-12-30T12:36:30.166,41728.0,0,0
2025-12-30T12:36:30.276,41838.2,0,0
2025-12-30T12:36:30.391,41953.5,0,0
2025-12-30T12:36:30.493,42055.2,0,0
2025-12-30T12:36:30.608,42170.2,0,0
2025-12-30T12:36:30.712,42274.3,0,0
2025-12-30T12:36:30.821,42382.8,0,0
2025-12-30T12:36:30.930,42492.3,0,0
2025-12-30T12:36:31.040,42601.7,0,0
2025-12-30T12:36:31.157,42718.9,0,0
2025-12-30T12:36:31.266,42828.3,0,0
2025-12-30T12:36:31.378,42939.8,0,0
2025-12-30T12:36:31.478,43040.5,0,0
2025-12-30T12:36:31.598,43160.1,0,0
2025-12-30T12:36:31.699,43261.7,0,0
2025-12-30T12:36:31.810,43372.4,0,0
2025-12-30T12:36:31.917,43479.6,0,0
2025-12-30T12:36:32.027,43589.0,0,0
2025-12-30T12:36:32.149,43711.5,0,0
2025-12-30T12:36:32.264,43825.7,0,0
2025-12-30T12:36:32.373,43935.3,0,0
2025-12-30T12:36:32.480,44041.9,0,0
2025-12-30T12:36:32.600,44162.6,0,0
2025-12-30T12:36:32.713,44275.1,0,0
2025-12-30T12:36:32.820,44382.4,0,0
2025-12-30T12:36:32.935,44497.5,0,0
2025-12-30T12:36:33.039,44601.7,0,0
2025-12-30T12:36:33.159,44721.1,0,0
2025-12-30T12:36:33.280,44841.9,0,0
2025-12-30T12:36:33.388,44950.7,0,0
2025-12-30T12:36:33.501,45063.0,0,0
2025-12-30T12:36:33.602,45164.3,0,0
2025-12-30T12:36:33.722,45284.5,0,0
2025-12-30T12:36:33.826,45388.5,0,0
2025-12-30T12:36:33.929,45491.4,0,0
2025-12-30T12:36:34.049,45611.4,0,0
2025-12-30T12:36:34.161,45723.7,0,0
2025-12-30T12:36:34.272,45834.4,0,0
2025-12-30T12:36:34.368,45930.7,0,0
2025-12-30T12:36:34.481,46042.7,0,0
2025-12-30T12:36:34.585,46147.1,0,0
2025-12-30T12:36:34.697,46259.1,0,0
2025-12-30T12:36:34.808,46370.6,0,0
2025-12-30T12:36:34.917,46479.5,0,0
2025-12-30T12:36:35.023,46585.4,0,0
2025-12-30T12:36:35.135,46697.6,0,0
2025-12-30T12:36:35.244,46806.4,0,0
2025-12-30T12:36:35.358,46920.5,0,0
2025-12-30T12:36:35.465,47027.6,0,0
2025-12-30T12:36:35.581,47142.9,0,0
2025-12-30T12:36:35.692,47254.4,0,0
2025-12-30T12:36:35.796,47357.8,0,0
2025-12-30T12:36:35.907,47468.9,0,0
2025-12-30T12:36:36.018,47580.0,0,0
2025-12-30T12:36:36.129,47691.0,0,0
2025-12-30T12:36:36.242,47804.3,0,0
2025-12-30T12:36:36.353,47915.7,0,0
2025-12-30T12:36:36.464,48026.4,0,0
2025-12-30T12:36:36.576,48137.9,0,0
2025-12-30T12:36:36.688,48250.1,0,0
2025-12-30T12:36:36.801,48363.5,0,0
2025-12-30T12:36:36.899,48460.9,0,0
2025-12-30T12:36:37.020,48581.9,0,0
2025-12-30T12:36:37.133,48695.2,0,0
2025-12-30T12:36:37.245,48806.9,0,0
2025-12-30T12:36:37.356,48918.1,0,0
2025-12-30T12:36:37.475,49037.1,0,0
2025-12-30T12:36:37.574,49136.7,0,0
2025-12-30T12:36:37.685,49246.9,0,0
2025-12-30T12:36:37.791,49352.8,0,0
2025-12-30T12:36:37.908,49470.2,0,0
2025-12-30T12:36:38.009,49570.8,0,0
2025-12-30T12:36:38.129,49690.8,0,0
2025-12-30T12:36:38.240,49802.1,0,0
2025-12-30T12:36:38.345,49907.4,0,0
2025-12-30T12:36:38.453,50015.1,0,0
2025-12-30T12:36:38.564,50126.5,0,0
2025-12-30T12:36:38.678,50240.4,0,0
2025-12-30T12:36:38.774,50336.4,0,0
2025-12-30T12:36:38.893,50455.7,0,0
2025-12-30T12:36:39.002,50564.0,0,0
2025-12-30T12:36:39.103,50665.0,0,0
2025-12-30T12:36:39.212,50774.6,0,0
2025-12-30T12:36:39.321,50883.4,0,0
2025-12-30T12:36:39.430,50991.9,0,0
2025-12-30T12:36:39.542,51104.7,0,0
2025-12-30T12:36:39.654,51216.1,0,0
2025-12-30T12:36:39.761,51323.3,0,0
2025-12-30T12:36:39.872,51434.2,0,0
2025-12-30T12:36:39.987,51549.5,0,0
2025-12-30T12:36:40.089,51651.0,0,0
2025-12-30T12:36:40.200,51762.7,0,0
2025-12-30T12:36:40.319,51881.0,0,0
2025-12-30T12:36:40.414,51976.3,0,0
2025-12-30T12:36:40.526,52088.2,0,0
2025-12-30T12:36:40.636,52198.6,0,0
2025-12-30T12:36:40.749,52311.1,0,0
2025-12-30T12:36:40.860,52421.8,0,0
2025-12-30T12:36:40.972,52534.7,0,0
2025-12-30T12:36:41.072,52634.0,0,0
2025-12-30T12:36:41.184,52745.9,0,0
2025-12-30T12:36:41.297,52859.2,0,0
2025-12-30T12:36:41.402,52964.4,0,0
2025-12-30T12:36:41.515,53077.2,0,0
2025-12-30T12:36:41.625,53187.2,0,0
2025-12-30T12:36:41.737,53299.4,0,0
2025-12-30T12:36:41.849,53411.5,0,0
2025-12-30T12:36:41.962,53524.4,0,0
2025-12-30T12:36:42.072,53634.0,0,0
2025-12-30T12:36:42.184,53746.0,0,0
2025-12-30T12:36:42.297,53859.4,0,0
2025-12-30T12:36:42.407,53968.9,0,0
2025-12-30T12:36:42.518,54080.6,0,0
2025-12-30T12:36:42.629,54191.5,0,0
2025-12-30T12:36:42.741,54303.1,0,0
2025-12-30T12:36:42.836,54398.7,0,0
2025-12-30T12:36:42.947,54509.0,0,0
2025-12-30T12:36:43.058,54620.0,0,0
2025-12-30T12:36:43.169,54731.4,0,0
2025-12-30T12:36:43.281,54843.3,0,0
2025-12-30T12:36:43.392,54954.7,0,0
2025-12-30T12:36:43.496,55058.7,0,0
2025-12-30T12:36:43.606,55168.4,0,0
2025-12-30T12:36:43.717,55279.3,0,0
2025-12-30T12:36:43.832,55393.8,0,0
2025-12-30T12:36:43.929,55491.4,0,0
2025-12-30T12:36:44.048,55610.1,0,0
2025-12-30T12:36:44.149,55711.0,0,0
2025-12-30T12:36:44.263,55825.2,0,0
2025-12-30T12:36:44.366,55928.4,0,0
2025-12-30T12:36:44.480,56042.6,0,0
2025-12-30T12:36:44.590,56152.4,0,0
2025-12-30T12:36:44.705,56267.2,0,0
2025-12-30T12:36:44.817,56379.2,0,0
2025-12-30T12:36:44.929,56490.9,0,0
2025-12-30T12:36:45.027,56589.0,0,0
2025-12-30T12:36:45.141,56703.6,0,0
2025-12-30T12:36:45.245,56807.2,0,0
2025-12-30T12:36:45.358,56920.4,0,0
2025-12-30T12:36:45.470,57032.4,0,0
2025-12-30T12:36:45.583,57144.9,0,0
2025-12-30T12:36:45.687,57249.1,0,0
2025-12-30T12:36:45.796,57358.6,0,0
2025-12-30T12:36:45.912,57474.4,0,0
2025-12-30T12:36:46.024,57586.0,0,0
2025-12-30T12:36:46.135,57697.0,0,0
2025-12-30T12:36:46.245,57806.9,0,0
2025-12-30T12:36:46.355,57916.8,0,0
2025-12-30T12:36:46.463,58025.2,0,0
2025-12-30T12:36:46.574,58136.0,0,0
2025-12-30T12:36:46.685,58247.3,0,0
2025-12-30T12:36:46.798,58359.9,0,0
2025-12-30T12:36:46.909,58471.7,0,0
2025-12-30T12:36:47.020,58582.4,0,0
2025-12-30T12:36:47.131,58693.1,0,0
2025-12-30T12:36:47.235,58797.2,0,0
2025-12-30T12:36:47.348,58909.7,0,0
2025-12-30T12:36:47.459,59021.2,0,0
2025-12-30T12:36:47.556,59117.8,0,0
2025-12-30T12:36:47.666,59227.9,0,0
2025-12-30T12:36:47.777,59339.6,0,0
2025-12-30T12:36:47.890,59452.5,0,0
2025-12-30T12:36:48.001,59563.2,0,0
2025-12-30T12:36:48.112,59673.8,0,0
2025-12-30T12:36:48.223,59785.1,0,0
2025-12-30T12:36:48.334,59896.1,0,0
2025-12-30T12:36:48.444,60006.3,0,0
2025-12-30T12:36:48.555,60117.0,0,0
2025-12-30T12:36:48.671,60233.4,0,0
2025-12-30T12:36:48.783,60345.3,0,0
2025-12-30T12:36:48.884,60446.3,0,0
2025-12-30T12:36:49.003,60565.0,0,0
2025-12-30T12:36:49.105,60667.2,0,0
2025-12-30T12:36:49.222,60783.9,0,0
2025-12-30T12:36:49.333,60895.4,0,0
2025-12-30T12:36:49.445,61007.0,0,0
2025-12-30T12:36:49.557,61119.0,0,0
2025-12-30T12:36:49.669,61231.1,0,0
2025-12-30T12:36:49.781,61343.3,0,0
2025-12-30T12:36:49.892,61454.2,0,0
2025-12-30T12:36:50.003,61564.9,0,0
2025-12-30T12:36:50.115,61677.6,0,0
2025-12-30T12:36:50.216,61778.1,0,0
2025-12-30T12:36:50.325,61887.2,0,0
2025-12-30T12:36:50.442,62003.8,0,0
2025-12-30T12:36:50.553,62115.5,0,0
2025-12-30T12:36:50.654,62216.3,0,0
2025-12-30T12:36:50.761,62323.1,0,0
2025-12-30T12:36:50.882,62443.9,0,0
2025-12-30T12:36:50.982,62544.4,0,0
2025-12-30T12:36:51.094,62656.0,0,0
2025-12-30T12:36:51.209,62770.8,0,0
