# GLIDER Experiment Data
# Experiment Name,Untitled Experiment
# Start Time,2026-01-12T12:37:59.953198
# Sample Interval (s),0.1

# Boards

# Devices

timestamp,elapsed_ms
2026-01-12T12:38:09.093,9140.5
2026-01-12T12:38:09.203,9250.5
2026-01-12T12:38:09.312,9359.6
2026-01-12T12:38:09.421,9468.4
2026-01-12T12:38:09.533,9580.7
2026-01-12T12:38:09.639,9686.4
2026-01-12T12:38:09.746,9793.7
2026-01-12T12:38:09.858,9905.3
2026-01-12T12:38:09.965,10012.4
2026-01-12T12:38:10.075,10122.5
2026-01-12T12:38:10.186,10233.0
2026-01-12T12:38:10.296,10343.1
2026-01-12T12:38:10.405,10452.0
2026-01-12T12:38:10.513,10560.3
2026-01-12T12:38:10.625,10672.7
2026-01-12T12:38:10.733,10780.5
2026-01-12T12:38:10.843,10890.2
2026-01-12T12:38:10.953,11000.2
2026-01-12T12:38:11.062,11109.1
2026-01-12T12:38:11.171,11218.5
2026-01-12T12:38:11.280,11326.9
2026-01-12T12:38:11.389,11435.9
2026-01-12T12:38:11.499,11546.3
2026-01-12T12:38:11.608,11655.4
2026-01-12T12:38:11.714,11761.6
2026-01-12T12:38:11.828,11875.7
2026-01-12T12:38:11.938,11985.1
2026-01-12T12:38:12.046,12092.8
2026-01-12T12:38:12.156,12203.4
2026-01-12T12:38:12.265,12312.3
2026-01-12T12:38:12.374,12421.1
2026-01-12T12:38:12.481,12527.9
2026-01-12T12:38:12.591,12638.3
2026-01-12T12:38:12.701,12748.4
2026-01-12T12:38:12.810,12857.3
2026-01-12T12:38:12.922,12969.0
2026-01-12T12:38:13.029,13076.4
2026-01-12T12:38:13.138,13185.6
2026-01-12T12:38:13.246,13293.5
2026-01-12T12:38:13.358,13404.8
2026-01-12T12:38:13.467,13514.3
2026-01-12T12:38:13.577,13623.9
2026-01-12T12:38:13.682,13729.6
2026-01-12T12:38:13.796,13842.8
2026-01-12T12:38:13.905,13952.3
2026-01-12T12:38:14.015,14062.0
2026-01-12T12:38:14.123,14170.2
2026-01-12T12:38:14.232,14279.2
2026-01-12T12:38:14.342,14389.0
2026-01-12T12:38:14.446,14493.6
2026-01-12T12:38:14.560,14607.0
2026-01-12T12:38:14.670,14716.9
2026-01-12T12:38:14.780,14827.0
2026-01-12T12:38:14.889,14936.1
2026-01-12T12:38:14.995,15041.9
2026-01-12T12:38:15.109,15156.2
2026-01-12T12:38:15.213,15260.7
2026-01-12T12:38:15.323,15369.8
2026-01-12T12:38:15.432,15478.9
2026-01-12T12:38:15.542,15588.9
2026-01-12T12:38:15.649,15696.6
2026-01-12T12:38:15.769,15816.8
2026-01-12T12:38:15.880,15927.6
2026-01-12T12:38:15.981,16028.0
2026-01-12T12:38:16.087,16134.7
2026-01-12T12:38:16.206,16253.5
2026-01-12T12:38:16.316,16363.1
2026-01-12T12:38:16.415,16462.4
2026-01-12T12:38:16.532,16579.8
2026-01-12T12:38:16.634,16681.8
2026-01-12T12:38:16.745,16791.8
2026-01-12T12:38:16.856,16903.2
2026-01-12T12:38:16.963,17009.8
2026-01-12T12:38:17.072,17119.2
2026-01-12T12:38:17.181,17228.7
2026-01-12T12:38:17.294,17341.2
2026-01-12T12:38:17.408,17455.6
2026-01-12T12:38:17.514,17561.5
2026-01-12T12:38:17.630,17676.9
2026-01-12T12:38:17.729,17776.3
2026-01-12T12:38:17.847,17894.7
2026-01-12T12:38:17.947,17994.0
2026-01-12T12:38:18.058,18105.3
2026-01-12T12:38:18.170,18216.9
2026-01-12T12:38:18.275,18322.6
2026-01-12T12:38:18.385,18431.9
2026-01-12T12:38:18.493,18540.4
2026-01-12T12:38:18.612,18659.4
2026-01-12T12:38:18.712,18759.8
2026-01-12T12:38:18.834,18881.5
2026-01-12T12:38:18.945,18992.7
2026-01-12T12:38:19.055,19102.2
2026-01-12T12:38:19.149,19196.6
2026-01-12T12:38:19.260,19307.7
2026-01-12T12:38:19.371,19418.1
2026-01-12T12:38:19.482,19529.1
2026-01-12T12:38:19.590,19637.3
2026-01-12T12:38:19.697,19743.9
2026-01-12T12:38:19.806,19853.3
2026-01-12T12:38:19.916,19963.8
2026-01-12T12:38:20.029,20076.6
2026-01-12T12:38:20.135,20182.7
2026-01-12T12:38:20.248,20295.8
2026-01-12T12:38:20.359,20406.2
2026-01-12T12:38:20.469,20515.8
2026-01-12T12:38:20.581,20628.7
2026-01-12T12:38:20.691,20737.9
2026-01-12T12:38:20.801,20848.3
2026-01-12T12:38:20.912,20959.2
2026-01-12T12:38:21.021,21068.5
2026-01-12T12:38:21.128,21174.9
2026-01-12T12:38:21.232,21278.9
2026-01-12T12:38:21.340,21386.8
2026-01-12T12:38:21.446,21493.7
2026-01-12T12:38:21.557,21604.1
2026-01-12T12:38:21.666,21713.5
2026-01-12T12:38:21.777,21824.2
2026-01-12T12:38:21.888,21934.9
2026-01-12T12:38:21.998,22045.8
2026-01-12T12:38:22.108,22155.2
2026-01-12T12:38:22.219,22266.6
2026-01-12T12:38:22.323,22370.1
2026-01-12T12:38:22.431,22478.6
2026-01-12T12:38:22.549,22596.1
2026-01-12T12:38:22.652,22699.6
2026-01-12T12:38:22.770,22817.5
2026-01-12T12:38:22.881,22928.0
2026-01-12T12:38:22.987,23033.8
2026-01-12T12:38:23.088,23135.2
2026-01-12T12:38:23.200,23247.6
2026-01-12T12:38:23.311,23358.6
2026-01-12T12:38:23.421,23468.5
2026-01-12T12:38:23.530,23577.7
2026-01-12T12:38:23.641,23688.2
2026-01-12T12:38:23.752,23799.0
2026-01-12T12:38:23.862,23909.3
2026-01-12T12:38:23.973,24020.0
2026-01-12T12:38:24.083,24129.9
2026-01-12T12:38:24.193,24240.8
2026-01-12T12:38:24.292,24339.2
2026-01-12T12:38:24.399,24446.6
2026-01-12T12:38:24.511,24558.2
2026-01-12T12:38:24.623,24670.4
2026-01-12T12:38:24.733,24780.3
2026-01-12T12:38:24.843,24890.7
2026-01-12T12:38:24.950,24997.5
2026-01-12T12:38:25.064,25111.4
2026-01-12T12:38:25.174,25221.7
2026-01-12T12:38:25.285,25332.1
2026-01-12T12:38:25.395,25442.6
2026-01-12T12:38:25.504,25551.6
2026-01-12T12:38:25.615,25662.5
2026-01-12T12:38:25.725,25771.9
2026-01-12T12:38:25.822,25869.6
2026-01-12T12:38:25.932,25979.3
2026-01-12T12:38:26.043,26089.8
2026-01-12T12:38:26.153,26200.3
2026-01-12T12:38:26.264,26311.2
2026-01-12T12:38:26.375,26422.7
2026-01-12T12:38:26.485,26532.7
2026-01-12T12:38:26.595,26642.6
2026-01-12T12:38:26.706,26753.4
2026-01-12T12:38:26.817,26863.8
2026-01-12T12:38:26.922,26969.8
2026-01-12T12:38:27.037,27084.3
2026-01-12T12:38:27.135,27182.1
2026-01-12T12:38:27.258,27305.7
2026-01-12T12:38:27.353,27400.6
2026-01-12T12:38:27.465,27512.3
2026-01-12T12:38:27.574,27621.2
2026-01-12T12:38:27.685,27732.2
2026-01-12T12:38:27.794,27841.7
2026-01-12T12:38:27.905,27952.1
2026-01-12T12:38:28.015,28062.0
2026-01-12T12:38:28.124,28171.5
2026-01-12T12:38:28.232,28278.9
2026-01-12T12:38:28.341,28388.2
2026-01-12T12:38:28.457,28504.5
2026-01-12T12:38:28.563,28609.9
2026-01-12T12:38:28.680,28727.2
2026-01-12T12:38:28.777,28824.7
2026-01-12T12:38:28.887,28934.7
2026-01-12T12:38:28.997,29044.6
2026-01-12T12:38:29.109,29156.1
2026-01-12T12:38:29.220,29267.4
2026-01-12T12:38:29.330,29377.8
2026-01-12T12:38:29.440,29487.7
2026-01-12T12:38:29.552,29599.0
2026-01-12T12:38:29.661,29707.8
2026-01-12T12:38:29.771,29818.2
2026-01-12T12:38:29.878,29925.5
2026-01-12T12:38:29.978,30025.3
2026-01-12T12:38:30.090,30137.2
2026-01-12T12:38:30.200,30247.1
2026-01-12T12:38:30.310,30357.4
2026-01-12T12:38:30.422,30468.8
2026-01-12T12:38:30.531,30578.8
2026-01-12T12:38:30.642,30689.7
2026-01-12T12:38:30.754,30801.0
2026-01-12T12:38:30.864,30911.4
2026-01-12T12:38:30.966,31013.1
2026-01-12T12:38:31.082,31129.6
2026-01-12T12:38:31.192,31239.1
2026-01-12T12:38:31.303,31350.0
2026-01-12T12:38:31.414,31460.8
2026-01-12T12:38:31.524,31571.7
2026-01-12T12:38:31.634,31681.7
2026-01-12T12:38:31.747,31793.9
2026-01-12T12:38:31.857,31904.1
2026-01-12T12:38:31.967,32014.5
2026-01-12T12:38:32.078,32124.9
2026-01-12T12:38:32.188,32234.8
2026-01-12T12:38:32.298,32345.2
2026-01-12T12:38:32.404,32451.4
2026-01-12T12:38:32.518,32565.7
2026-01-12T12:38:32.626,32673.6
2026-01-12T12:38:32.738,32785.1
2026-01-12T12:38:32.843,32890.5
2026-01-12T12:38:32.948,32994.9
2026-01-12T12:38:33.057,33104.7
2026-01-12T12:38:33.169,33216.2
2026-01-12T12:38:33.280,33327.4
2026-01-12T12:38:33.391,33438.0
2026-01-12T12:38:33.502,33549.2
2026-01-12T12:38:33.613,33660.5
2026-01-12T12:38:33.723,33769.9
2026-01-12T12:38:33.832,33879.2
2026-01-12T12:38:33.943,33990.6
2026-01-12T12:38:34.041,34088.1
2026-01-12T12:38:34.152,34199.5
2026-01-12T12:38:34.264,34311.3
2026-01-12T12:38:34.374,34421.4
2026-01-12T12:38:34.486,34533.2
2026-01-12T12:38:34.591,34638.5
2026-01-12T12:38:34.705,34752.7
2026-01-12T12:38:34.815,34862.2
2026-01-12T12:38:34.923,34970.2
2026-01-12T12:38:35.033,35079.9
2026-01-12T12:38:35.142,35189.8
2026-01-12T12:38:35.244,35291.6
2026-01-12T12:38:35.356,35403.1
2026-01-12T12:38:35.467,35514.2
2026-01-12T12:38:35.573,35620.4
2026-01-12T12:38:35.689,35736.8
2026-01-12T12:38:35.799,35846.6
2026-01-12T12:38:35.909,35956.5
2026-01-12T12:38:36.020,36067.6
2026-01-12T12:38:36.132,36178.9
2026-01-12T12:38:36.243,36290.2
2026-01-12T12:38:36.353,36400.2
2026-01-12T12:38:36.464,36511.2
2026-01-12T12:38:36.575,36622.1
2026-01-12T12:38:36.685,36732.0
2026-01-12T12:38:36.796,36843.4
2026-01-12T12:38:36.906,36953.3
2026-01-12T12:38:37.017,37064.6
2026-01-12T12:38:37.126,37173.2
2026-01-12T12:38:37.235,37282.7
2026-01-12T12:38:37.348,37395.2
2026-01-12T12:38:37.458,37505.2
2026-01-12T12:38:37.569,37616.6
2026-01-12T12:38:37.681,37727.9
2026-01-12T12:38:37.805,37852.5
2026-01-12T12:38:37.901,37947.9
2026-01-12T12:38:38.012,38059.3
2026-01-12T12:38:38.123,38170.2
2026-01-12T12:38:38.235,38282.3
2026-01-12T12:38:38.343,38390.5
2026-01-12T12:38:38.457,38503.8
2026-01-12T12:38:38.566,38613.2
2026-01-12T12:38:38.676,38723.4
2026-01-12T12:38:38.787,38834.3
2026-01-12T12:38:38.888,38935.7
2026-01-12T12:38:39.008,39055.2
2026-01-12T12:38:39.118,39165.6
2026-01-12T12:38:39.229,39276.4
2026-01-12T12:38:39.339,39386.0
2026-01-12T12:38:39.449,39496.0
2026-01-12T12:38:39.561,39608.0
2026-01-12T12:38:39.670,39717.3
2026-01-12T12:38:39.777,39824.4
2026-01-12T12:38:39.890,39937.7
2026-01-12T12:38:39.997,40044.5
2026-01-12T12:38:40.107,40154.7
2026-01-12T12:38:40.222,40268.8
2026-01-12T12:38:40.323,40370.1
2026-01-12T12:38:40.443,40490.2
2026-01-12T12:38:40.554,40601.4
2026-01-12T12:38:40.649,40696.7
2026-01-12T12:38:40.760,40807.2
2026-01-12T12:38:40.871,40918.7
2026-01-12T12:38:40.981,41028.7
2026-01-12T12:38:41.093,41140.1
2026-01-12T12:38:41.204,41251.0
2026-01-12T12:38:41.313,41360.5
2026-01-12T12:38:41.419,41466.4
2026-01-12T12:38:41.530,41577.7
2026-01-12T12:38:41.645,41692.7
2026-01-12T12:38:41.755,41802.2
2026-01-12T12:38:41.867,41914.1
2026-01-12T12:38:41.969,42016.6
2026-01-12T12:38:42.073,42119.8
2026-01-12T12:38:42.183,42230.1
2026-01-12T12:38:42.294,42340.9
2026-01-12T12:38:42.406,42452.8
2026-01-12T12:38:42.516,42563.3
2026-01-12T12:38:42.627,42674.1
2026-01-12T12:38:42.735,42782.5
2026-01-12T12:38:42.847,42894.2
2026-01-12T12:38:42.958,43005.5
2026-01-12T12:38:43.064,43111.7
2026-01-12T12:38:43.178,43225.7
2026-01-12T12:38:43.290,43337.1
2026-01-12T12:38:43.399,43446.5
2026-01-12T12:38:43.493,43540.4
2026-01-12T12:38:43.604,43650.9
2026-01-12T12:38:43.714,43761.8
2026-01-12T12:38:43.826,43873.6
2026-01-12T12:38:43.935,43982.6
2026-01-12T12:38:44.047,44093.9
2026-01-12T12:38:44.157,44204.2
2026-01-12T12:38:44.262,44309.8
2026-01-12T12:38:44.375,44421.9
2026-01-12T12:38:44.479,44526.2
2026-01-12T12:38:44.589,44636.1
2026-01-12T12:38:44.698,44745.0
2026-01-12T12:38:44.806,44853.4
2026-01-12T12:38:44.918,44965.1
2026-01-12T12:38:45.026,45073.6
2026-01-12T12:38:45.135,45182.2
2026-01-12T12:38:45.245,45292.0
2026-01-12T12:38:45.355,45402.5
2026-01-12T12:38:45.465,45512.5
2026-01-12T12:38:45.576,45623.0
2026-01-12T12:38:45.685,45732.2
2026-01-12T12:38:45.794,45841.4
2026-01-12T12:38:45.907,45953.9
2026-01-12T12:38:46.014,46061.3
2026-01-12T12:38:46.127,46174.0
2026-01-12T12:38:46.239,46286.2
2026-01-12T12:38:46.350,46397.1
2026-01-12T12:38:46.459,46506.2
2026-01-12T12:38:46.561,46608.0
2026-01-12T12:38:46.679,46726.3
2026-01-12T12:38:46.776,46822.9
2026-01-12T12:38:46.885,46932.4
2026-01-12T12:38:46.994,47040.9
2026-01-12T12:38:47.103,47150.6
2026-01-12T12:38:47.213,47260.4
2026-01-12T12:38:47.322,47369.5
2026-01-12T12:38:47.446,47493.2
2026-01-12T12:38:47.550,47597.0
2026-01-12T12:38:47.653,47700.5
2026-01-12T12:38:47.763,47810.0
2026-01-12T12:38:47.872,47919.1
2026-01-12T12:38:47.981,48028.0
2026-01-12T12:38:48.089,48136.6
2026-01-12T12:38:48.197,48244.1
2026-01-12T12:38:48.306,48353.7
2026-01-12T12:38:48.417,48464.6
2026-01-12T12:38:48.526,48573.5
2026-01-12T12:38:48.636,48683.7
2026-01-12T12:38:48.746,48793.3
2026-01-12T12:38:48.855,48902.3
2026-01-12T12:38:48.967,49014.0
2026-01-12T12:38:49.078,49125.6
2026-01-12T12:38:49.188,49234.8
2026-01-12T12:38:49.298,49345.6
2026-01-12T12:38:49.408,49454.8
2026-01-12T12:38:49.516,49563.4
2026-01-12T12:38:49.629,49675.8
2026-01-12T12:38:49.731,49778.7
2026-01-12T12:38:49.847,49894.6
2026-01-12T12:38:49.955,50002.2
2026-01-12T12:38:50.070,50117.0
2026-01-12T12:38:50.180,50227.0
2026-01-12T12:38:50.277,50324.0
2026-01-12T12:38:50.387,50434.3
2026-01-12T12:38:50.496,50543.8
2026-01-12T12:38:50.607,50654.3
2026-01-12T12:38:50.717,50764.4
2026-01-12T12:38:50.826,50873.0
2026-01-12T12:38:50.931,50978.6
2026-01-12T12:38:51.047,51094.3
2026-01-12T12:38:51.156,51203.3
2026-01-12T12:38:51.265,51312.3
2026-01-12T12:38:51.378,51425.4
2026-01-12T12:38:51.488,51535.6
2026-01-12T12:38:51.588,51635.7
2026-01-12T12:38:51.703,51750.0
2026-01-12T12:38:51.818,51865.6
2026-01-12T12:38:51.925,51972.4
2026-01-12T12:38:52.036,52083.6
2026-01-12T12:38:52.146,52193.1
2026-01-12T12:38:52.252,52299.6
2026-01-12T12:38:52.369,52416.2
2026-01-12T12:38:52.478,52525.5
2026-01-12T12:38:52.587,52634.4
2026-01-12T12:38:52.697,52744.6
2026-01-12T12:38:52.806,52853.7
2026-01-12T12:38:52.916,52963.0
2026-01-12T12:38:53.026,53073.8
2026-01-12T12:38:53.136,53183.0
2026-01-12T12:38:53.246,53293.4
2026-01-12T12:38:53.356,53403.0
2026-01-12T12:38:53.466,53512.9
2026-01-12T12:38:53.575,53622.2
2026-01-12T12:38:53.684,53731.7
2026-01-12T12:38:53.795,53842.6
2026-01-12T12:38:53.905,53952.5
2026-01-12T12:38:54.014,54061.0
2026-01-12T12:38:54.123,54170.8
2026-01-12T12:38:54.233,54280.1
2026-01-12T12:38:54.342,54389.6
2026-01-12T12:38:54.450,54497.0
2026-01-12T12:38:54.561,54607.8
2026-01-12T12:38:54.673,54720.3
2026-01-12T12:38:54.782,54829.2
2026-01-12T12:38:54.884,54931.7
2026-01-12T12:38:55.007,55054.7
2026-01-12T12:38:55.117,55163.8
2026-01-12T12:38:55.222,55269.2
2026-01-12T12:38:55.337,55384.0
2026-01-12T12:38:55.445,55492.6
2026-01-12T12:38:55.554,55601.6
2026-01-12T12:38:55.650,55697.7
2026-01-12T12:38:55.760,55807.0
2026-01-12T12:38:55.868,55915.7
2026-01-12T12:38:55.982,56029.2
2026-01-12T12:38:56.092,56139.4
2026-01-12T12:38:56.199,56246.3
2026-01-12T12:38:56.313,56360.5
2026-01-12T12:38:56.423,56470.2
2026-01-12T12:38:56.526,56573.0
2026-01-12T12:38:56.639,56686.5
2026-01-12T12:38:56.748,56795.4
2026-01-12T12:38:56.856,56903.1
2026-01-12T12:38:56.967,57014.7
2026-01-12T12:38:57.077,57124.5
2026-01-12T12:38:57.187,57233.9
2026-01-12T12:38:57.296,57343.4
2026-01-12T12:38:57.406,57453.0
2026-01-12T12:38:57.517,57563.9
2026-01-12T12:38:57.620,57667.6
2026-01-12T12:38:57.738,57785.5
2026-01-12T12:38:57.848,57895.0
2026-01-12T12:38:57.952,57999.4
2026-01-12T12:38:58.066,58113.1
2026-01-12T12:38:58.177,58224.0
2026-01-12T12:38:58.284,58331.4
2026-01-12T12:38:58.385,58432.5
2026-01-12T12:38:58.494,58541.7
2026-01-12T12:38:58.602,58649.7
2026-01-12T12:38:58.713,58759.8
2026-01-12T12:38:58.822,58869.0
2026-01-12T12:38:58.947,58994.3
2026-01-12T12:38:59.062,59109.2
2026-01-12T12:38:59.176,59223.1
2026-01-12T12:38:59.285,59332.6
2026-01-12T12:38:59.384,59431.1
2026-01-12T12:38:59.494,59541.2
2026-01-12T12:38:59.603,59650.5
2026-01-12T12:38:59.714,59761.2
2026-01-12T12:38:59.824,59871.7
2026-01-12T12:38:59.934,59980.9
2026-01-12T12:39:00.043,60090.5
2026-01-12T12:39:00.155,60202.6
2026-01-12T12:39:00.265,60312.4
2026-01-12T12:39:00.377,60424.1
2026-01-12T12:39:00.486,60533.7
2026-01-12T12:39:00.589,60636.5
2026-01-12T12:39:00.707,60754.5
2026-01-12T12:39:00.815,60862.5
2026-01-12T12:39:00.924,60971.6
2026-01-12T12:39:01.034,61081.8
2026-01-12T12:39:01.144,61191.3
2026-01-12T12:39:01.250,61297.8
2026-01-12T12:39:01.366,61412.9
2026-01-12T12:39:01.476,61523.4
2026-01-12T12:39:01.576,61623.0
2026-01-12T12:39:01.696,61743.6
2026-01-12T12:39:01.808,61855.4
2026-01-12T12:39:01.921,61968.4
2026-01-12T12:39:02.033,62080.1
2026-01-12T12:39:02.138,62185.3
2026-01-12T12:39:02.255,62301.9
2026-01-12T12:39:02.364,62411.6
2026-01-12T12:39:02.476,62523.2
2026-01-12T12:39:02.585,62632.4
2026-01-12T12:39:02.686,62733.7
2026-01-12T12:39:02.802,62849.5
2026-01-12T12:39:02.914,62960.9
2026-01-12T12:39:03.018,63065.3
2026-01-12T12:39:03.122,63168.8
2026-01-12T12:39:03.241,63288.4
2026-01-12T12:39:03.350,63397.7
2026-01-12T12:39:03.457,63504.2
2026-01-12T12:39:03.571,63618.2
2026-01-12T12:39:03.680,63726.9
2026-01-12T12:39:03.789,63836.6
2026-01-12T12:39:03.913,63960.4
2026-01-12T12:39:04.013,64060.1
2026-01-12T12:39:04.132,64179.5
2026-01-12T12:39:04.241,64288.3
2026-01-12T12:39:04.350,64397.7
2026-01-12T12:39:04.457,64504.5
2026-01-12T12:39:04.570,64617.6
2026-01-12T12:39:04.680,64727.5
2026-01-12T12:39:04.789,64836.1
2026-01-12T12:39:04.899,64946.6
2026-01-12T12:39:04.996,65043.4
2026-01-12T12:39:05.105,65152.1
2026-01-12T12:39:05.213,65260.8
2026-01-12T12:39:05.324,65371.3
2026-01-12T12:39:05.432,65479.5
2026-01-12T12:39:05.543,65590.2
2026-01-12T12:39:05.652,65699.4
2026-01-12T12:39:05.761,65808.3
2026-01-12T12:39:05.870,65917.7
2026-01-12T12:39:05.979,66026.4
2026-01-12T12:39:06.088,66135.6
2026-01-12T12:39:06.198,66245.4
2026-01-12T12:39:06.311,66358.4
2026-01-12T12:39:06.419,66466.5
2026-01-12T12:39:06.529,66576.6
2026-01-12T12:39:06.641,66687.9
2026-01-12T12:39:06.754,66801.3
2026-01-12T12:39:06.861,66908.7
2026-01-12T12:39:06.973,67020.4
2026-01-12T12:39:07.085,67132.7
2026-01-12T12:39:07.181,67228.0
2026-01-12T12:39:07.292,67339.6
2026-01-12T12:39:07.402,67449.6
2026-01-12T12:39:07.510,67557.7
2026-01-12T12:39:07.622,67669.6
2026-01-12T12:39:07.732,67779.3
2026-01-12T12:39:07.844,67891.2
2026-01-12T12:39:07.953,68000.4
2026-01-12T12:39:08.059,68106.0
2026-01-12T12:39:08.171,68218.5
2026-01-12T12:39:08.282,68329.2
2026-01-12T12:39:08.391,68438.5
2026-01-12T12:39:08.503,68550.7
2026-01-12T12:39:08.618,68665.2
2026-01-12T12:39:08.713,68760.6
2026-01-12T12:39:08.824,68870.9
2026-01-12T12:39:08.934,68980.8
2026-01-12T12:39:09.042,69089.5
2026-01-12T12:39:09.151,69198.7
2026-01-12T12:39:09.260,69307.5
2026-01-12T12:39:09.369,69416.7
2026-01-12T12:39:09.479,69526.8
2026-01-12T12:39:09.588,69635.5
2026-01-12T12:39:09.699,69746.3
2026-01-12T12:39:09.807,69854.7
2026-01-12T12:39:09.919,69966.0
2026-01-12T12:39:10.028,70075.2
2026-01-12T12:39:10.137,70184.8
2026-01-12T12:39:10.243,70290.7
2026-01-12T12:39:10.361,70408.7
2026-01-12T12:39:10.472,70519.5
2026-01-12T12:39:10.574,70621.5
2026-01-12T12:39:10.684,70731.1
2026-01-12T12:39:10.802,70849.6
2026-01-12T12:39:10.911,70958.8
2026-01-12T12:39:11.021,71067.9
2026-01-12T12:39:11.124,71171.4
2026-01-12T12:39:11.238,71285.7
2026-01-12T12:39:11.352,71399.6
2026-01-12T12:39:11.446,71493.6
2026-01-12T12:39:11.556,71602.9
2026-01-12T12:39:11.667,71714.0
2026-01-12T12:39:11.776,71822.8
2026-01-12T12:39:11.884,71931.4
2026-01-12T12:39:11.994,72041.8
2026-01-12T12:39:12.117,72164.3
2026-01-12T12:39:12.227,72273.9
2026-01-12T12:39:12.333,72380.3
2026-01-12T12:39:12.440,72487.6
2026-01-12T12:39:12.555,72602.4
2026-01-12T12:39:12.663,72710.5
2026-01-12T12:39:12.768,72815.6
2026-01-12T12:39:12.880,72927.1
2026-01-12T12:39:12.989,73036.4
2026-01-12T12:39:13.095,73142.6
2026-01-12T12:39:13.207,73254.5
2026-01-12T12:39:13.318,73365.1
2026-01-12T12:39:13.429,73476.5
2026-01-12T12:39:13.535,73582.2
2026-01-12T12:39:13.649,73696.6
2026-01-12T12:39:13.773,73820.5
2026-01-12T12:39:13.882,73929.0
2026-01-12T12:39:13.993,74040.5
2026-01-12T12:39:14.117,74164.2
2026-01-12T12:39:14.222,74269.7
2026-01-12T12:39:14.322,74369.3
2026-01-12T12:39:14.431,74478.0
2026-01-12T12:39:14.548,74594.9
2026-01-12T12:39:14.653,74700.2
2026-01-12T12:39:14.774,74821.2
2026-01-12T12:39:14.870,74917.3
2026-01-12T12:39:14.980,75026.9
2026-01-12T12:39:15.089,75136.2
2026-01-12T12:39:15.198,75245.0
2026-01-12T12:39:15.308,75354.9
2026-01-12T12:39:15.417,75464.7
2026-01-12T12:39:15.528,75575.1
2026-01-12T12:39:15.638,75684.9
2026-01-12T12:39:15.748,75795.0
2026-01-12T12:39:15.857,75904.7
2026-01-12T12:39:15.970,76017.3
